id,storeId,code,medicineName,genericName,medicineType,hsncode,company,,mrpPrice,saleprice,gst,availabilityQty,batchNumber,expiryDate,potency
4378,66682bdcd2a08931144c1cff,PHAR-S-173/,STEDIDOM TAB,,TABLET,,,,,,,,,,
4379,66682bdcd2a08931144c1cff,PHAR-S-174/,STEMETIL MD,,TABLET,,,,,,,,,,
4380,66682bdcd2a08931144c1cff,PHAR-S-175/,STERIO 4,,TABLET,,,,,,,,,,
4381,66682bdcd2a08931144c1cff,PHAR-S-176/,STERIO 8MG,,TABLET,,,,,,,,,,
4382,66682bdcd2a08931144c1cff,PHAR-S-177/,STORVAS 10 TAB,,TABLET,,,,,,,,,,
4383,66682bdcd2a08931144c1cff,PHAR-S-178/,STRESNIL 0.25MG,,TABLET,,,,,,,,,,
4384,66682bdcd2a08931144c1cff,PHAR-S-179/,STRESNIL 0.5MG,,TABLET,,,,,,,,,,
4385,66682bdcd2a08931144c1cff,PHAR-S-180/,STROCIT 500MG,,TABLET,,,,,,,,,,
4386,66682bdcd2a08931144c1cff,PHAR-S-181/,STUGERON 25 TAB.,,TABLET,,,,,,,,,,
4387,66682bdcd2a08931144c1cff,PHAR-S-182/,STUGERON FORTE,,TABLET,,,,,,,,,,
4388,66682bdcd2a08931144c1cff,PHAR-S-183/,SUMO,,TABLET,,,,,,,,,,
4389,66682bdcd2a08931144c1cff,PHAR-S-184/,SUMO COLD,,TABLET,,,,,,,,,,
4390,66682bdcd2a08931144c1cff,PHAR-S-185/,SUNTOP,,TABLET,,,,,,,,,,
4391,66682bdcd2a08931144c1cff,PHAR-S-186/,SUPRACAL,,TABLET,,,,,,,,,,
4392,66682bdcd2a08931144c1cff,PHAR-S-187/,SUPRADYN,,TABLET,,,,,,,,,,
4393,66682bdcd2a08931144c1cff,PHAR-S-188/,SURBEX XT,,TABLET,,,,,,,,,,
4394,66682bdcd2a08931144c1cff,PHAR-S-189/,SUSTAMET-50MG,,TABLET,,,,,,,,,,
4395,66682bdcd2a08931144c1cff,PHAR-S-190/,SUSTAMET AM TAB,,TABLET,,,,,,,,,,
4396,66682bdcd2a08931144c1cff,PHAR-S-191/,SUSTEN-100MG,,TABLET,,,,,,,,,,
4397,66682bdcd2a08931144c1cff,PHAR-S-192/,SUSTEN 200MG,,TABLET,,,,,,,,,,
4398,66682bdcd2a08931144c1cff,PHAR-S-193/,SUSTAMETO 50MG TAB,METOPROLOL;,TABLET,,,,,,,,,,
4399,66682bdcd2a08931144c1cff,PHAR-S-194/,SWICH-100 MG DT,,TABLET,,,,,,,,,,
4400,66682bdcd2a08931144c1cff,PHAR-S-195/,SWICH-200MG,,TABLET,,,,,,,,,,
4401,66682bdcd2a08931144c1cff,PHAR-S-196/,SYLATE-250MG,,TABLET,,,,,,,,,,
4402,66682bdcd2a08931144c1cff,PHAR-S-197/,SYLATE-500MG,,TABLET,,,,,,,,,,
4403,66682bdcd2a08931144c1cff,PHAR-S-198/,SYLATE M 500MG TAB,,TABLET,,,,,,,,,,
4404,66682bdcd2a08931144c1cff,PHAR-S-199/,SYNASMA,,TABLET,,,,,,,,,,
4405,66682bdcd2a08931144c1cff,PHAR-S-200/,SYNDOPA-110MG,,TABLET,,,,,,,,,,
4406,66682bdcd2a08931144c1cff,PHAR-S-201/,SYNDOPA 275MG,,TABLET,,,,,,,,,,
4407,66682bdcd2a08931144c1cff,PHAR-S-202/,SYNRIAM TAB,,TABLET,,,,,,,,,,
4408,66682bdcd2a08931144c1cff,PHAR-S-203/,SYSFOL TAB,,TABLET,,,,,,,,,,
4409,66682bdcd2a08931144c1cff,PHAR-S-204/,SEDATEX 2ML INJ,,INJECTION,,,,,,,,,,
4410,66682bdcd2a08931144c1cff,PHAR-S-205/,SENSORCAINE 4ML,,INJECTION,,,,,,,,,,
4411,66682bdcd2a08931144c1cff,PHAR-S-206/,SERENACE INJ,,INJECTION,,,,,,,,,,
4412,66682bdcd2a08931144c1cff,PHAR-S-207/,SET-NV-INJ,,INJECTION,,,,,,,,,,
4413,66682bdcd2a08931144c1cff,PHAR-S-208/,SETROL AMP.,,INJECTION,,,,,,,,,,
4414,66682bdcd2a08931144c1cff,PHAR-S-209/,SIFASI HP 5000,,INJECTION,,,,,,,,,,
4415,66682bdcd2a08931144c1cff,PHAR-S-210/,SODAC 25ML,,INJECTION,,NEON LAB LTD,,,,,,,,
4416,66682bdcd2a08931144c1cff,PHAR-S-211/,SODABICARB - 25ML IV,,INJECTION,,,,,,,,,,
4417,66682bdcd2a08931144c1cff,PHAR-S-212/,SOMAZINA-500 4ML,,INJECTION,,,,,,,,,,
4418,66682bdcd2a08931144c1cff,PHAR-S-213/,S.O.N.-INJ,,INJECTION,,,,,,,,,,
4419,66682bdcd2a08931144c1cff,PHAR-S-214/,SPASMO-PROXYVON 2ML I.M.,,INJECTION,,,,,,,,,,
4420,66682bdcd2a08931144c1cff,PHAR-S-215/,SPASMO-PROXYVON-FORT 2ML I.M.,,INJECTION,,,,,,,,,,
4421,66682bdcd2a08931144c1cff,PHAR-S-216/,STEMETIL 1ML AMP,,INJECTION,,,,,,,,,,
4422,66682bdcd2a08931144c1cff,PHAR-S-217/,STIMOGON 500 INJ,,INJECTION,,,,,,,,,,
4423,66682bdcd2a08931144c1cff,PHAR-S-218/,STROCIT 2ML,,INJECTION,,,,,,,,,,
4424,66682bdcd2a08931144c1cff,PHAR-S-219/,SU,,INJECTION,,,,,,,,,,
4425,66682bdcd2a08931144c1cff,PHAR-S-220/,SURPARIN 40MG,,INJECTION,,,,,,,,,,
4426,66682bdcd2a08931144c1cff,PHAR-S-221/,SURPARIN 60MG,,INJECTION,,,,,,,,,,
4427,66682bdcd2a08931144c1cff,PHAR-S-222/,SUSTEN 200MG AMP,,INJECTION,,,,,,,,,,
4428,66682bdcd2a08931144c1cff,PHAR-S-223/,SYLATE INJ,,INJECTION,,,,,,,,,,
4429,66682bdcd2a08931144c1cff,PHAR-S-224/,SYNTOCINON 1ML I.M./I.V.,,INJECTION,,,,,,,,,,
4430,66682bdcd2a08931144c1cff,PHAR-S-225/,SHANPOIETIN 2000 IU,,INJECTION,,,,,,,,,,
4431,66682bdcd2a08931144c1cff,PHAR-S-226/,SHANPOIETIN 3000 IU,,INJECTION,,,,,,,,,,
4432,66682bdcd2a08931144c1cff,PHAR-S-227/,SHANPOIETIN 4000IU,,INJECTION,,,,,,,,,,
4433,66682bdcd2a08931144c1cff,PHAR-S-228/,SHANPOTIN 5000 IU,,INJECTION,,,,,,,,,,
4434,66682bdcd2a08931144c1cff,PHAR-S-229/,SAMVEC 10MG VAIL,,INJECTION,,,,,,,,,,
4435,66682bdcd2a08931144c1cff,PHAR-S-230/,SAMVEC-4 MG VAIL,,INJECTION,,,,,,,,,,
4436,66682bdcd2a08931144c1cff,PHAR-S-231/,SANBAX 1GM VIAL,,INJECTION,,,,,,,,,,
4437,66682bdcd2a08931144c1cff,PHAR-S-232/,SCUD 1GM,,INJECTION,,,,,,,,,,
4438,66682bdcd2a08931144c1cff,PHAR-S-233/,SCUD 250GM,,INJECTION,,,,,,,,,,
4439,66682bdcd2a08931144c1cff,PHAR-S-234/,SC UD 500GM,,INJECTION,,,,,,,,,,
4440,66682bdcd2a08931144c1cff,PHAR-S-235/,SENSORCAINE*0.5% 20ML,,INJECTION,,,,,,,,,,
4441,66682bdcd2a08931144c1cff,PHAR-S-236/,SOLU-CORT 125MG,,INJECTION,,,,,,,,,,
4442,66682bdcd2a08931144c1cff,PHAR-S-237/,NEO-DROL 1GM,METHYLPREDNISOLONE,INJECTION,,,,,,,,,,
4443,66682bdcd2a08931144c1cff,PHAR-S-238/,SOLU-CORT 40MG,,INJECTION,,,,,,,,,,
4444,66682bdcd2a08931144c1cff,PHAR-S-239/,SOLU-CORT 500MG,,INJECTION,,,,,,,,,,
4445,66682bdcd2a08931144c1cff,PHAR-S-240/,SOLU-MEDROL 125 MG,,INJECTION,,,,,,,,,,
4446,66682bdcd2a08931144c1cff,PHAR-S-241/,SOLU-MEDROL 1GM,,INJECTION,,,,,,,,,,
4447,66682bdcd2a08931144c1cff,PHAR-S-242/,SOLU-MEDROL 40MG,,INJECTION,,,,,,,,,,
4448,66682bdcd2a08931144c1cff,PHAR-S-243/,SOLU-MEDROL 500MG,,INJECTION,,,,,,,,,,
4449,66682bdcd2a08931144c1cff,PHAR-S-244/,SPECTRAXIME 1.5GM VIAL,,INJECTION,,,,,,,,,,
4450,66682bdcd2a08931144c1cff,PHAR-S-245/,SPECTRAXIME 750MG VIAL,,INJECTION,,,,,,,,,,
4451,66682bdcd2a08931144c1cff,PHAR-S-246/,SPIZEF 1.5GM,,INJECTION,,,,,,,,,,
4452,66682bdcd2a08931144c1cff,PHAR-S-247/,STAFCURE 1.5GM,,INJECTION,,,,,,,,,,
4453,66682bdcd2a08931144c1cff,PHAR-S-248/,STPASE 150000 INJ,,INJECTION,,,,,,,,,,
4454,66682bdcd2a08931144c1cff,PHAR-S-249/,STREPTOMAC 0.75MG,,INJECTION,,,,,,,,,,
4455,66682bdcd2a08931144c1cff,PHAR-S-250/,STREPTOMAC 1GM,,INJECTION,,,,,,,,,,
4456,66682bdcd2a08931144c1cff,PHAR-S-251/,STUKINASE 15 LAKH,,INJECTION,,,,,,,,,,
4457,66682bdcd2a08931144c1cff,PHAR-S-252/,SUCCICORT VAIL,,INJECTION,,,,,,,,,,
4458,66682bdcd2a08931144c1cff,PHAR-S-253/,SUCOL 10ML,,INJECTION,,NEON LAB LTD,,,,,,,,
4459,66682bdcd2a08931144c1cff,PHAR-S-254/,SULBACTOMAX 1.5G VIAL,,INJECTION,,,,,,,,,,
4460,66682bdcd2a08931144c1cff,PHAR-S-255/,SUPACEF 1.5 G,,INJECTION,,,,,,,,,,
4461,66682bdcd2a08931144c1cff,PHAR-S-256/,SUPACEF 750 MG,,INJECTION,,,,,,,,,,
4462,66682bdcd2a08931144c1cff,PHAR-S-257/,SWANCEF 1GM,,INJECTION,,,,,,,,,,
4463,66682bdcd2a08931144c1cff,PHAR-S-258/,SWICH XP 1GM,,INJECTION,,,,,,,,,,
4464,66682bdcd2a08931144c1cff,PHAR-S-259/,SWICH XP 250MG,,INJECTION,,,,,,,,,,
4465,66682bdcd2a08931144c1cff,PHAR-S-260/,SWICH XP 500MG,,INJECTION,,,,,,,,,,
4466,66682bdcd2a08931144c1cff,PHAR-S-261/,SAITOL 100ML,,I.V.FLUID,,,,,,,,,,
4467,66682bdcd2a08931144c1cff,PHAR-S-262/,SINAREST DROP,,DROPS,,,,,,,,,,
4468,66682bdcd2a08931144c1cff,PHAR-S-263/,SPORIDEX DROP,,DROPS,,,,,,,,,,
4469,66682bdcd2a08931144c1cff,PHAR-S-264/,SENQUEL-AD M/WASH 100ML,,EXT.PREPRATION,,,,,,,,,,
4470,66682bdcd2a08931144c1cff,PHAR-S-265/,SENSI-KF 100ML,,EXT.PREPRATION,,,,,,,,,,
4471,66682bdcd2a08931144c1cff,PHAR-S-266/,SENSO RINSE 200ML,,EXT.PREPRATION,,,,,,,,,,
4472,66682bdcd2a08931144c1cff,PHAR-S-267/,SARPIN OIL 110ML,,EXT.PREPRATION,,,,,,,,,,
4473,66682bdcd2a08931144c1cff,PHAR-S-268/,SEVLON 100ML,,EXT.PREPRATION,,,,,,,,,,
4474,66682bdcd2a08931144c1cff,PHAR-S-269/,SEVLON 50ML,,EXT.PREPRATION,,,,,,,,,,
4475,66682bdcd2a08931144c1cff,PHAR-S-270/,SILVEREX 240G JAR,,EXT.PREPRATION,,,,,,,,,,
4476,66682bdcd2a08931144c1cff,PHAR-S-271/,SPRIT 100ML,,EXT.PREPRATION,,,,,,,,,,
4477,66682bdcd2a08931144c1cff,PHAR-S-272/,SPRIT 400ML,,EXT.PREPRATION,,,,,,,,,,
4478,66682bdcd2a08931144c1cff,PHAR-S-273/,SENQUEL-F 100GM PASTE,,EXT.PREPRATION,,,,,,,,,,
4479,66682bdcd2a08931144c1cff,PHAR-S-274/,SENQUEL-F 50GM PASTE,,EXT.PREPRATION,,,,,,,,,,
4480,66682bdcd2a08931144c1cff,PHAR-S-275/,SENSI-QA CREAM T/P,,EXT.PREPRATION,,,,,,,,,,
4481,66682bdcd2a08931144c1cff,PHAR-S-276/,SENSO FRESHORA GEL,,EXT.PREPRATION,,,,,,,,,,
4482,66682bdcd2a08931144c1cff,PHAR-S-277/,SENTIM PEST 50GM,,EXT.PREPRATION,,,,,,,,,,
4483,66682bdcd2a08931144c1cff,PHAR-S-278/,SENTIM SF,,EXT.PREPRATION,,,,,,,,,,
4484,66682bdcd2a08931144c1cff,PHAR-S-279/,SEPGARD GEL,,EXT.PREPRATION,,,,,,,,,,
4485,66682bdcd2a08931144c1cff,PHAR-S-280/,SILODERM CREAM,,EXT.PREPRATION,,,,,,,,,,
4486,66682bdcd2a08931144c1cff,PHAR-S-281/,SILODERM MIXI CREAM,,EXT.PREPRATION,,,,,,,,,,
4487,66682bdcd2a08931144c1cff,PHAR-S-282/,SILVEREX CREAM,,EXT.PREPRATION,,,,,,,,,,
4488,66682bdcd2a08931144c1cff,PHAR-S-283/,SMUTH CREAM,,EXT.PREPRATION,,,,,,,,,,
4489,66682bdcd2a08931144c1cff,PHAR-S-284/,SOFINOX CREAM 10GM,,EXT.PREPRATION,,,,,,,,,,
4490,66682bdcd2a08931144c1cff,PHAR-S-285/,SOFINOX CREAM 5GM,,EXT.PREPRATION,,,,,,,,,,
4491,66682bdcd2a08931144c1cff,PHAR-S-286/,SOFRADEX CREAM,,EXT.PREPRATION,,,,,,,,,,
4492,66682bdcd2a08931144c1cff,PHAR-S-287/,SOFRAMYCIN CREAM,,EXT.PREPRATION,,,,,,,,,,
4493,66682bdcd2a08931144c1cff,PHAR-S-288/,SUFRATE TP OINT,,EXT.PREPRATION,,,,,,,,,,
4494,66682bdcd2a08931144c1cff,PHAR-S-289/,SUPERGESIC CREAM,,EXT.PREPRATION,,,,,,,,,,
4495,66682bdcd2a08931144c1cff,PHAR-S-290/,SUPRAHEAL GEL,,EXT.PREPRATION,,,,,,,,,,
4496,66682bdcd2a08931144c1cff,PHAR-S-291/,SURFAZ-SN CREAM,,EXT.PREPRATION,,,,,,,,,,
4497,66682bdcd2a08931144c1cff,PHAR-S-292/,SUCTION CATH NO.10,,MISCELLANEOUS,,ROM SONS,,,,,,,,
4498,66682bdcd2a08931144c1cff,PHAR-S-293/,SNAKE VENOM ANTISERUM I.P,,INJECTION,,BHART SIRAM,,,,,,,,
4499,66682bdcd2a08931144c1cff,PHAR-S-294/,SIMOCLAV-625MG,AMOXICILLIN &CLAVULANATE POTASSIUM,TABLET,,,,,,,,,,
4500,66682bdcd2a08931144c1cff,PHAR-S-295/,SIXONE-S 1.5GM,CEFTRIAXONE & SULBACTUM,INJECTION,,,,,,,,,,
4501,66682bdcd2a08931144c1cff,PHAR-S-297/,SUCAINE 200ML SYP,SULPHADOXINE & PYRIMETHAMINE,SYRUP,,,,,,,,,,
4502,66682bdcd2a08931144c1cff,PHAR-S-298/,SUFRATE SSD CREAM,,EXT.PREPRATION,,,,,,,,,,
4503,66682bdcd2a08931144c1cff,PHAR-S-299/,SEPGARD 100ML SOLUTION,FERACRYLUM,EXT.PREPRATION,,THEMIS,,,,,,,,
4504,66682bdcd2a08931144c1cff,PHAR-S-302/,STOLIN GUM ASTRINGENT,,MISCELLANEOUS,,DR. REDDY`S,,,,,,,,
4505,66682bdcd2a08931144c1cff,PHAR-S-303/,SILKUS 3-0 CUTTING NDL LNW 5003,,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
4506,66682bdcd2a08931144c1cff,PHAR-S-304/,SOLUS LNW 2465-910 4-0 CUTTING,,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
4507,66682bdcd2a08931144c1cff,PHAR-S-305/,SOLUS SWIFT LNW 9913 6-0 CUTTING,,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
4508,66682bdcd2a08931144c1cff,PHAR-S-306/,SOLUS SWIFT LNW 9915 5-0 CUTTING,,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
4509,66682bdcd2a08931144c1cff,PHAR-S-307/,SUFRATE O SYP 200ML,,SYRUP,,,,,,,,,,
4510,66682bdcd2a08931144c1cff,PHAR-S-308/,SILKUS LNW 5000 4-0 CUTTING,,SUTURE,,,,,,,,,,
4511,66682bdcd2a08931144c1cff,PHAR-S-309/,"SURGICEL(4""*8"")",,SUTURE,,JOHNSON & JOHNSON,,,,,,,,
4512,66682bdcd2a08931144c1cff,PHAR-S-310/,SOFTLAPS(TETARA N.S),,MISCELLANEOUS,,,,,,,,,,
4513,66682bdcd2a08931144c1cff,PHAR-S-311/,SEPTILIN SYRUP,,SYRUP,,HIMALYA,,,,,,,,
4514,66682bdcd2a08931144c1cff,PHAR-S-312/,SEPTILIN TAB,,TABLET,,HIMALYA,,,,,,,,
4515,66682bdcd2a08931144c1cff,PHAR-S-315/,SPEMAN,,TABLET,,HIMALYA,,,,,,,,
4516,66682bdcd2a08931144c1cff,PHAR-S-316/,SETROL 2ML INJ,SODIUM TETRADECYL SULPHATE,INJECTION,,SAMARTH PHARMA,,,,,,,,
4517,66682bdcd2a08931144c1cff,PHAR-S-317/,SUSTEN VT 200,PROGESTERONE SOFT GELATIN,MISCELLANEOUS,,SUN PHARMA,,,,,,,,
4518,66682bdcd2a08931144c1cff,PHAR-S-318/,SOVENTUS-D SYP,AMBROXOL HCL,SYRUP,,ZUVENTUS,,,,,,,,
4519,66682bdcd2a08931144c1cff,PHAR-S-319/,SUMOL L DS,PARACETAMOL,SYRUP,,ALKEM LABORATORIES,,,,,,,,
4520,66682bdcd2a08931144c1cff,PHAR-S-320/,SITCOM TAB,EUPHORBIA PROSTRATA,TABLET,,OTHERS,,,,,,,,
4521,66682bdcd2a08931144c1cff,PHAR-S-321/,Styptochrome-E,ETAMSYLATE 250MG/2ML,INJECTION,,DR. REDDY`S,,,,,,,,
4522,66682bdcd2a08931144c1cff,PHAR-S-322/,SERLIFT-50MG TAB,SERTRALINE,TABLET,,RANBAXY,,,,,,,,
4523,66682bdcd2a08931144c1cff,PHAR-S-323/,SICRIPTIN TAB,BROMOCRIPTINE MESYLATE,TABLET,,OTHERS,,,,,,,,
4524,66682bdcd2a08931144c1cff,PHAR-S-324/,SORBIDIOL-300MG TAB,URSODEOXYCHOLIC ACID,TABLET,,FRANCO INDIA LIMITED,,,,,,,,
4525,66682bdcd2a08931144c1cff,PHAR-S-325/,SUPRACATH PLUS - 16 (BALLOON CATHETER+TROCAR,,DISPOSABLE,,ROM SONS,,,,,,,,
4526,66682bdcd2a08931144c1cff,PHAR-S-326/,SINAREST-AF DROP,,DROPS,,,,,,,,,,
4527,66682bdcd2a08931144c1cff,PHAR-S-327/,SINAREST SYRUP 60ML,,SYRUP,,,,,,,,,,
4528,66682bdcd2a08931144c1cff,PHAR-S-328/,SINAREST-AF SYRUP 60ML,PHENYLEPHRINE HCL & CHLORPHENIRAMINE MALEATE,SYRUP,,,,,,,,,,
4529,66682bdcd2a08931144c1cff,PHAR-S-329/,SINAREST- 100ML SYP,PHENYLEPHRINE HCL & CHLORPHENIRAMINE MALEATE,SYRUP,,,,,,,,,,
4530,66682bdcd2a08931144c1cff,PHAR-S-330/,SOFTPACK(DRESSING KIT,,DISPOSABLE,,DATT MEDIPRODUCTS LTD,,,,,,,,
4531,66682bdcd2a08931144c1cff,PHAR-S-331/,SENSICLAV-300MG VAIL,AMOXICILLIN &CLAVULANATE POTASSIUM,INJECTION,,MACLEODS,,,,,,,,
4532,66682bdcd2a08931144c1cff,PHAR-S-332/,SILKUS LNW 5037-L,,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
4533,66682bdcd2a08931144c1cff,PHAR-S-333/,SUSTAMETO AM TAB,AMLODIPINE & METOPROLOL SUCCINATE,TABLET,,CADILA LTD,,,,,,,,
4534,66682bdcd2a08931144c1cff,PHAR-S-334/,SECURE-STRAPER,,DISPOSABLE,,OTHERS,,,,,,,,
4535,66682bdcd2a08931144c1cff,PHAR-S-335/,STON 1 200ML SYP,POTASSIUM CITRATE & MAGNESIUM CITRATE,SYRUP,,CIPLA PHARMA,,,,,,,,
4536,66682bdcd2a08931144c1cff,PHAR-S-336/,SOSRANE 30ML,,INHALER,,NEON LAB LTD,,,,,,,,
4537,66682bdcd2a08931144c1cff,PHAR-S-337/,SOLUS-LNW9919 (3-0),,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
4538,66682bdcd2a08931144c1cff,PHAR-S-338/3006,SOLUS LNW - 2280,,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
4539,66682bdcd2a08931144c1cff,PHAR-S-339/3003,SOFTOLAX - 100GM,,EXT.PREPRATION,,LUPIN PHARMA,,,,,,,,
4540,66682bdcd2a08931144c1cff,PHAR-S-340/3004,SOFTOLAX SF - 100GM,,MISCELLANEOUS,,LUPIN PHARMA,,,,,,,,
4541,66682bdcd2a08931144c1cff,PHAR-S-341/9018,SUCTION PRO - 72(catheter+tTconnector),,DISPOSABLE,,,,,,,,,,
4542,66682bdcd2a08931144c1cff,PHAR-S-344/,Surgical Gown,,DISPOSABLE,,,,,,,,,,
4543,66682bdcd2a08931144c1cff,PHAR-S-345/,Sheath Introducer 6F Radial,,DISPOSABLE,,,,,,,,,,
4544,66682bdcd2a08931144c1cff,PHAR-S-346/3006,SILKUS LNW 5670,,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
4545,66682bdcd2a08931144c1cff,PHAR-S-347/,Sheath Introducer 5f Radial,,DISPOSABLE,,,,,,,,,,
4546,66682bdcd2a08931144c1cff,PHAR-S-348/3004,SAZZ-DS TABLET,,TABLET,,IPCA,,,,,,,,
4547,66682bdcd2a08931144c1cff,PHAR-S-349/3004,SUPRACATH PLUS - 18 (BALOOM+TROCAR CATHER),,DISPOSABLE,,ROM SONS,,,,,,,,
4548,66682bdcd2a08931144c1cff,PHAR-S-350/3004,SIZLAC INJECTION,LACOSAMIDE,INJECTION,,ALKEM LABORATORIES,,,,,,,,
4549,66682bdcd2a08931144c1cff,PHAR-S-351/,SOLUS 2-0(LNW 2761),,SUTURE,,SUTURES INDIA PVT.LTD.,,,,,,,,
4550,66682bdcd2a08931144c1cff,PHAR-S-352/9018,STERIDERM(adhesive),,DISPOSABLE,,,,,,,,,,
4551,66682bdcd2a08931144c1cff,PHAR-S-353/3004,SUCRAL-ANO CREAM 20GM,SUCRALFATE & OXETACAINE,EXT.PREPRATION,,STRASSENBURG PHARMA,,,,,,,,
4552,66682bdcd2a08931144c1cff,PHAR-S-354/3004,STERWIN 1ML AMPULE,PENTAZOCINE LACTATE INJ,INJECTION,,,,,,,,,,
4553,66682bdcd2a08931144c1cff,PHAR-S-355/3004,SUPRIDOL 2ML - AMPULE,TRAMADOL HCL,INJECTION,,NEON LAB LTD,,,,,,,,
4554,66682bdcd2a08931144c1cff,PHAR-S-356/9018,SILICONE CATHETER-14,,DISPOSABLE,,SUTURES INDIA PVT.LTD.,,,,,,,,
4555,66682bdcd2a08931144c1cff,PHAR-S-357/3004,SYNDOPA PLUS - TABLET,LEVODOPA & CARIDOPA,TABLET,,SUN PHARMA,,,,,,,,
4556,66682bdcd2a08931144c1cff,PHAR-S-358/3004,SYNCLAR-500MG VAIL,CLARITHROMYCIN,INJECTION,,CIPLA PHARMA,,,,,,,,
4557,66682bdcd2a08931144c1cff,PHAR-S-359/3006,SOLUS LNW-2478,,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
4558,66682bdcd2a08931144c1cff,PHAR-S-360/3005,SOFT LAPS(30*30),,DISPOSABLE,,DATT MEDIPRODUCTS LTD,,,,,,,,
4559,66682bdcd2a08931144c1cff,PHAR-S-361/3005,SOFT SWAB (10CM-10CM),,DISPOSABLE,,DATT MEDIPRODUCTS LTD,,,,,,,,
4560,66682bdcd2a08931144c1cff,PHAR-S-362/2106,SUPRA PLUS - TABLET,MULTIVITAMIN & MULTIMINERAL,TABLET,,ABBOT PHARMA,,,,,,,,
4561,66682bdcd2a08931144c1cff,PHAR-S-363/3004,STAMLO-T TABLET,"TELMISARTAN,HYDROCHLOROTHIAZIDE AND AMLODIPINE",TABLET,,DR. REDDY`S,,,,,,,,
4562,66682bdcd2a08931144c1cff,PHAR-S-364/3004,SILKUS- LNW 5063,,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
4563,66682bdcd2a08931144c1cff,PHAR-S-365/,SCORBIX 1.5GM VIAL,,INJECTION,,,,,,,,,,
4564,66682bdcd2a08931144c1cff,PHAR-S-366/3004,SOSRANE 100 ML,,MISCELLANEOUS,,NEON LAB LTD,,,,,,,,
4565,66682bdcd2a08931144c1cff,PHAR-S-367/3004,SUSTEN-SR 200MG TABLET,PROGESTERONE SOFT GELATIN,TABLET,,SUN PHARMA,,,,,,,,
4566,66682bdcd2a08931144c1cff,PHAR-S-368/3006,SOLUS LNW-2317(2-0),,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
4567,66682bdcd2a08931144c1cff,PHAR-S-369/3006,SOLUS LNW-2342(0),,SUTURE,,LOTUS SURGICAL PVT LTD,,,,,,,,
4568,66682bdcd2a08931144c1cff,PHAR-S-370/3004,SANITILLIUM (sanitizer)100ml,,EXT.PREPRATION,,,,,,,,,,
4569,66682bdcd2a08931144c1cff,PHAR-S-371/3004,SODANET-500MG TABLET,SODIUM BICARBONATE,TABLET,,SEPTALYST LIFESCIENCE,,,,,,,,
4570,66682bdcd2a08931144c1cff,PHAR-S-372/9099,SEVLON-50ML,,EXT.PREPRATION,,,,,,,,,,
4571,66682bdcd2a08931144c1cff,PHAR-S-373/3004,SAVLON-1000ML,CHLORHEXIDINE,EXT.PREPRATION,,,,,,,,,,
4572,66682bdcd2a08931144c1cff,PHAR-S-374/3004,SOMPRAZ-D 40 - TABLET,ESOMEPRAZOLE,CAPSULE,,SUN PHARMA,,,,,,,,
4573,66682bdcd2a08931144c1cff,PHAR-S-375/3004,SAMLOL-10ML AMPULE,L-ORNITHINE-L-ASPARTATE,INJECTION,,SAMARTH PHARMA,,,,,,,,
4574,66682bdcd2a08931144c1cff,PHAR-S-376/3004,SILODAL-D 8MG CAPSULE,,CAPSULE,,SUN PHARMA,,,,,,,,
4575,66682bdcd2a08931144c1cff,PHAR-S-377/3004,SYNX-500 TABLET,RANOLAZINE ER,TABLET,,ALEMBIC MEDICARE,,,,,,,,
4576,66682bdcd2a08931144c1cff,PHAR-S-378/3004,SODANET-DS TABLET,SODIUM BICARBONATE,TABLET,,SEPTALYST LIFESCIENCE,,,,,,,,
4577,66682bdcd2a08931144c1cff,PHAR-S-379/3004,SHELCAL-XT TABLET,"CALCIUM, VITAMIN D3 & MINARALS",TABLET,,TORRENT PHARMA,,,,,,,,
4578,66682bdcd2a08931144c1cff,PHAR-S-380/3004,SITCOM-FORTE TABLET,EUPHORBIA PROSTRATA,TABLET,,,,,,,,,,
4579,66682bdcd2a08931144c1cff,PHAR-S-381/9018,SPECIPIME - 2.25GM VAIL,CEFEPIME & TAZOBACTAM,INJECTION,,,,,,,,,,
4580,66682bdcd2a08931144c1cff,PHAR-S-382/3004,SPRIT-400(BLUE),,EXT.PREPRATION,,,,,,,,,,
4581,66682bdcd2a08931144c1cff,PHAR-S-383/3004,SENSICLAV 1.2 VAIL,AMOXICILLIN &CLAVULANATE POTASSIUM,INJECTION,,MACLEODS,,,,,,,,
4582,66682bdcd2a08931144c1cff,PHAR-S-384/9018,SHOULDER IMMOBILISER - XL,,DISPOSABLE,,DYNA,,,,,,,,
