id,storeId,medicineName,itemTypeKey,drugForm,issueUnit,purchaseUnit,conversion,hsnCode,manufacturer,potency,,
1969,66682bdcd2a08931144c1cff,ROSAVE 10MG TAB,Drug,Tablet,Nos,Strip,15,3004,Alembic,,,
1970,66682bdcd2a08931144c1cff,ROSAVE 5MG TAB,Drug,Tablet,Nos,Strip,10,3004,Alembic,,,
1971,66682bdcd2a08931144c1cff,ROSAVE-20MG,Drug,Tablet,Nos,Strip,15,3004,Alembic,,,
1972,66682bdcd2a08931144c1cff,RAPITUS-PLUS 100ML SYRUP,Drug,Suspension,Nos,Nos,1,3004,Macleods,,,
1973,66682bdcd2a08931144c1cff,ROMOVAC SET-10,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1974,66682bdcd2a08931144c1cff,ROMOVAC SET - 12,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1975,66682bdcd2a08931144c1cff,REGESTRONE-5MG TABLET,Drug,Tablet,Nos,Strip,10,3004,Torrent,,,
1976,66682bdcd2a08931144c1cff,ROMO ADK - 30,General Items,Surgical,Nos,Nos,1,3004,Polymed,,,
1977,66682bdcd2a08931144c1cff,ROSEDAY GOLD-20 MG CAPSULE,Drug,Tablet,Nos,Strip,10,3004,U.S.V Ltd.,,,
1978,66682bdcd2a08931144c1cff,ROSAVE - GOLD 10MG CAPSUE,Drug,Tablet,Nos,Strip,10,3004,Alembic,,,
1979,66682bdcd2a08931144c1cff,ROSAVE - GOLD 20MG CAPSUE,Drug,Tablet,Nos,Strip,10,3004,Alembic,,,
1980,66682bdcd2a08931144c1cff,ROZAVEL 10MG - TABLET,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1981,66682bdcd2a08931144c1cff,ROZAVEL 20MG - TABLET,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1982,66682bdcd2a08931144c1cff,ROZAVEL 5MG - TABLET,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1983,66682bdcd2a08931144c1cff,ROZA-GOLD 10 MG - CAPSUE,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1984,66682bdcd2a08931144c1cff,ROZA-GOLD 20 MG - CAPSOLE,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1985,66682bdcd2a08931144c1cff,RIFAGUT-400MG TABLET,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1986,66682bdcd2a08931144c1cff,RYZODEG penfill,Drug,Injection,Nos,Nos,1,3004,Abbott,,,
1987,66682bdcd2a08931144c1cff,RENOLIFE TABLET,Drug,Tablet,Nos,Strip,10,3004,Septalyst,,,
1988,66682bdcd2a08931144c1cff,REMO-100MG TABLET,Drug,Tablet,Nos,Strip,10,3004,Glenmark,,,
1989,66682bdcd2a08931144c1cff,RENOCEL-10000,Drug,Injection,Nos,Nos,1,3004,Intas ,,,
1990,66682bdcd2a08931144c1cff,RENOCEL-4000,Drug,Injection,Nos,Nos,1,3004,Intas ,,,
1991,66682bdcd2a08931144c1cff,REVLAMER-800MG TABLET,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1992,66682bdcd2a08931144c1cff,RIVAXA-10 MG TABLET,Drug,Tablet,Nos,Strip,14,3004,Abbott,,,
1993,66682bdcd2a08931144c1cff,RIVAXA-20MG TABLET,Drug,Tablet,Nos,Strip,14,3004,Abbott,,,
1994,66682bdcd2a08931144c1cff,RIVAXA-15MG TABLET,Drug,Tablet,Nos,Strip,14,3004,Abbott,,,
1995,66682bdcd2a08931144c1cff,RIVABAN-15 TABLET,Drug,Tablet,Nos,Strip,14,3004,Lupin,,,
1996,66682bdcd2a08931144c1cff,RIVABAN-20 TABLET,Drug,Tablet,Nos,Strip,14,3004,Lupin,,,
1997,66682bdcd2a08931144c1cff,RIVABAN-2.5 TABLET,Drug,Tablet,Nos,Strip,14,3004,Lupin,,,
1998,66682bdcd2a08931144c1cff,RAPITUS-XT 100ML SYP,Drug,Suspension,Nos,Nos,1,3004,Macleods,,,
1999,66682bdcd2a08931144c1cff,ROSEDAY-20 MG TABLET,Drug,Tablet,Nos,Strip,10,3004,U.S.V Ltd.,,,
2000,66682bdcd2a08931144c1cff,REMO-V TABLET,Drug,Tablet,Nos,Strip,10,3004,Glenmark,,,
2001,66682bdcd2a08931144c1cff,ROZAVEL-40 MG TABLET,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
2002,66682bdcd2a08931144c1cff,ROPIN 0.75% 20ML VAIL,Drug,Injection,Nos,Nos,1,3004,neon lab,,,
2003,66682bdcd2a08931144c1cff,ROPIN-HEAVY 0.75% AMPOULE,Drug,Injection,nos,Nos,1,3004,U.S.B LTD,,,
2004,66682bdcd2a08931144c1cff,ROSAVE A-75 CAPSULES,Drug,Tablet,Nos,Nos,10,3004,Alembic,,,
2005,66682bdcd2a08931144c1cff,RIB BRACE- XL,General Items,Surgical,Nos,Nos,1,3004,Dyna,,,
2006,66682bdcd2a08931144c1cff,REJUNEX FORTE INJ. 2ML,Drug,Injection,Nos,Nos,1,3004,Intas Med,,,
2007,66682bdcd2a08931144c1cff,SHELCAL HD,Drug,Tablet,Nos,Strip,15,3004,Torrent,,,
2008,66682bdcd2a08931144c1cff,SOVENTUS DC SYRUP,Drug,Suspension,Nos,Nos,1,3004,Zuventus,,,
2009,66682bdcd2a08931144c1cff,SPINOCAIN-26 NIDLE,General Items,Surgical,Nos,Nos,1,3004,B.Brown,,,
2010,66682bdcd2a08931144c1cff,SPASMO PROXYVON PLUS CAP,Drug,Capsules,Nos,Strip,8,3004,Wockhard,,,
2011,66682bdcd2a08931144c1cff,SPEEDRAL CAPSULE,Drug,Capsules,Nos,Strip,10,3004,Sun Pharma,,,
2012,66682bdcd2a08931144c1cff,SPIRODIN-AB TABLET,Drug,Tablet,Nos,Strip,10,3004,Koye,,,
2013,66682bdcd2a08931144c1cff,SPORIDEX-250MG,Drug,Capsules,Nos,Strip,10,3004,Sun Pharma,,,
2014,66682bdcd2a08931144c1cff,SPORIDEX-500MG,Drug,Capsules,Nos,Strip,10,3004,Sun Pharma,,,
2015,66682bdcd2a08931144c1cff,STAFCURE- CV 500MG TABLET,Drug,Tablet,Nos,Strip,6,3004,Macleods,,,
2016,66682bdcd2a08931144c1cff,SPINOCAN NO.22,General Items,Surgical,Nos,Nos,1,3004,B.Brown,,,
2017,66682bdcd2a08931144c1cff,SPINOCAN NO.25,General Items,Surgical,Nos,Nos,1,3004,B.Brown,,,
2018,66682bdcd2a08931144c1cff,SUSPENSORY BANDAGE,General Items,Surgical,Nos,Nos,1,3004,B.Brown,,,
2019,66682bdcd2a08931144c1cff,SALBAIR-I INHALER,Drug,Inhaler ,Nos,Nos,1,3004,Lupin,,,
2020,66682bdcd2a08931144c1cff,SALBAIR INHALER,Drug,Inhaler ,Nos,Nos,1,3004,Lupin,,,
2021,66682bdcd2a08931144c1cff,SEROFLO 125 INH,Drug,Inhaler ,Nos,Nos,1,3004,Cipla,,,
2022,66682bdcd2a08931144c1cff,SEROFLO 250 INHALER,Drug,Inhaler ,Nos,Nos,1,3004,Cipla,,,
2023,66682bdcd2a08931144c1cff,SERLIFT-25 TABLET,Drug,Tablet,Nos,Strip,10,3004,Eris,,,
2024,66682bdcd2a08931144c1cff,SKIN TRACTION KIT CHILD,General Items,Surgical,Nos,Nos,1,3004,Dyna,,,
2025,66682bdcd2a08931144c1cff,S.PAD,General Items,Surgical,Nos,Nos,1,3004,S.S,,,
2026,66682bdcd2a08931144c1cff,STAFCURE-750MG VAIL,Drug,Injection,Nos,Nos,1,3004,Macleods,,,
2027,66682bdcd2a08931144c1cff,STAFCURE LZ-TABLET,Drug,Tablet,Nos,Strip,10,3004,Macleods,,,
2028,66682bdcd2a08931144c1cff,SUCTION CATH NO.8,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
2029,66682bdcd2a08931144c1cff,SUCTION CATH NO.12,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
2030,66682bdcd2a08931144c1cff,SUCTION CATH NO.14,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
2031,66682bdcd2a08931144c1cff,SUCTION CATH NO.16,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
2032,66682bdcd2a08931144c1cff,SUCTION CATH NO.18,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
2033,66682bdcd2a08931144c1cff,SOFTOVAC 100GM,Drug,Powder,Nos,Nos,1,3004,Lupin,,,
2034,66682bdcd2a08931144c1cff,SOFTOVAC SF 100GM,Drug,Powder,Nos,Nos,1,3004,Lupin,,,
2035,66682bdcd2a08931144c1cff,SALBAIR-I-TRANPUL,Drug,Respules,Nos,Nos,1,3004,Lupin,,,
2036,66682bdcd2a08931144c1cff,SALBAIR-I R/C,Drug,Rotacap,Nos,Nos,1,3004,Lupin,,,
2037,66682bdcd2a08931144c1cff,SEROFLO 100 R/C,Drug,Rotacap,Nos,Nos,1,3004,Cipla,,,
2038,66682bdcd2a08931144c1cff,SEROFLO 250 R/C,Drug,Rotacap,Nos,Nos,1,3004,Cipla,,,
2039,66682bdcd2a08931144c1cff,SILKUS 2-0 R/B LNW 5333,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2040,66682bdcd2a08931144c1cff,SILKUS 2-0 TAPER CUT LNW 5670,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2041,66682bdcd2a08931144c1cff,SILKUS LNW 5001 4-0,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2042,66682bdcd2a08931144c1cff,SILKUS LNW 5028 3-0CUTTING,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2043,66682bdcd2a08931144c1cff,SILKUS LNW 5036,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2044,66682bdcd2a08931144c1cff,SILKUS LNW 5037,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2045,66682bdcd2a08931144c1cff,SILKUS LNW 5062 NO CUT,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2046,66682bdcd2a08931144c1cff,SILKUS LNW 5085 3-0 RB,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2047,66682bdcd2a08931144c1cff,SOLUS LNW2160,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2048,66682bdcd2a08931144c1cff,SOLUS LNW 2180 NO.1,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2049,66682bdcd2a08931144c1cff,SOLUS LNW 2345 2-0 RB,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2050,66682bdcd2a08931144c1cff,SOLUS LNW 2347 NO.1,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2051,66682bdcd2a08931144c1cff,SOLUS LNW 2350,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2052,66682bdcd2a08931144c1cff,SOLUS LNW 2382,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2053,66682bdcd2a08931144c1cff,SOLUS LNW 2437 3-0 RB,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2054,66682bdcd2a08931144c1cff,SOLUS LNW 2826 1 CUT,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2055,66682bdcd2a08931144c1cff,SUPRACATH,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
2056,66682bdcd2a08931144c1cff,SURGICEL (2IN*3IN),General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2057,66682bdcd2a08931144c1cff,SUTUPAK NO.1-0 W/NDL 214,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2058,66682bdcd2a08931144c1cff,SUTUPAK NO.1 W/NDLS-215,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2059,66682bdcd2a08931144c1cff,SUTUPAK NO.2-0 W/NDL,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2060,66682bdcd2a08931144c1cff,SIOPLEX LYSINE 200ML,Drug,Suspension,Nos,Nos,1,3004,Albert&David,,,
2061,66682bdcd2a08931144c1cff,SMUTH 110ML,Drug,Suspension,Nos,Nos,1,3004,Aristo,,,
2062,66682bdcd2a08931144c1cff,SOFZID NS SYP,Drug,Suspension,Nos,Nos,1,3004,Indchemie,,,
2063,66682bdcd2a08931144c1cff,SORBILINE 200ML,Drug,Suspension,Nos,Nos,1,3004,Franco India,,,
2064,66682bdcd2a08931144c1cff,SOVENTUS 100ML,Drug,Suspension,Nos,Nos,1,3004,Zuventus,,,
2065,66682bdcd2a08931144c1cff,SOVENTUS JR 60ML,Drug,Suspension,Nos,Nos,1,3004,Zuventus,,,
2066,66682bdcd2a08931144c1cff,SUCRAL O -200ML SYRUP,Drug,Suspension,Nos,Nos,1,3004,Strensburg,,,
2067,66682bdcd2a08931144c1cff,SUCRAL 0 100ML,Drug,Suspension,Nos,Nos,1,3004,Strensburg,,,
2068,66682bdcd2a08931144c1cff,SUCRAL 200ML,Drug,Suspension,Nos,Nos,1,3004,Strensburg,,,
2069,66682bdcd2a08931144c1cff,SUCRAL KID 100ML,Drug,Suspension,Nos,Nos,1,3004,Strensburg,,,
2070,66682bdcd2a08931144c1cff,SATROGYL-300MG,Drug,Tablet,Nos,Strip,10,3004,Alkem,,,
2071,66682bdcd2a08931144c1cff,SATROGYL-O,Drug,Tablet,Nos,Strip,10,3004,Alkem,,,
2072,66682bdcd2a08931144c1cff,SELOKEN XL-100MG,Drug,Tablet,Nos,Strip,15,3004,Astrazeneca,,,
2073,66682bdcd2a08931144c1cff,SELOKEN XL-25MG,Drug,Tablet,Nos,Strip,15,3004,Astrazeneca,,,
2074,66682bdcd2a08931144c1cff,SELOKEN XL-50MG,Drug,Tablet,Nos,Strip,15,3004,Astrazeneca,,,
2075,66682bdcd2a08931144c1cff,SERENACE 0.5,Drug,Tablet,Nos,Strip,15,3004,R.P.G,,,
2076,66682bdcd2a08931144c1cff,SHELCAL 250,Drug,Tablet,Nos,Strip,15,3004,Torrent,,,
2077,66682bdcd2a08931144c1cff,SHELCAL-500,Drug,Tablet,Nos,Strip,15,3004,Torrent,,,
2078,66682bdcd2a08931144c1cff,SHELCAL-CT,Drug,Tablet,Nos,Strip,15,3004,Torrent,,,
2079,66682bdcd2a08931144c1cff,SHELCAL-M,Drug,Tablet,Nos,Strip,15,3004,Torrent,,,
2080,66682bdcd2a08931144c1cff,SHELCAL-OS,Drug,Tablet,Nos,Strip,15,3004,Torrent,,,
2081,66682bdcd2a08931144c1cff,SIBELIUM 10MG,Drug,Tablet,Nos,Strip,30,3004,Janssen,,,
2082,66682bdcd2a08931144c1cff,SIGNOFLAM TAB,Drug,Tablet,Nos,Strip,10,3004,;Lupin,,,
2083,66682bdcd2a08931144c1cff,SERENACE 0.25,Drug,Tablet,Nos,Strip,15,3004,R.P.G,,,
2084,66682bdcd2a08931144c1cff,SINAREST,Drug,Tablet,Nos,Strip,15,3004,Centure,,,
2085,66682bdcd2a08931144c1cff,SN-15,Drug,Tablet,Nos,Strip,10,3004,Bharat Serum,,,
2086,66682bdcd2a08931144c1cff,SOLICEPT 10MG TAB,Drug,Tablet,Nos,Strip,15,3004,Lupin,,,
2087,66682bdcd2a08931144c1cff,SOLICEPT 5MG TAB,Drug,Tablet,Nos,Strip,15,3004,Lupin,,,
2088,66682bdcd2a08931144c1cff,SOLUS-LNW2304(4-0RB),General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2089,66682bdcd2a08931144c1cff,SORBITRATE 10MG,Drug,Tablet,Nos,Strip,50,3004,Abbott,,,
2090,66682bdcd2a08931144c1cff,SORBITRATE 5MG,Drug,Tablet,Nos,Strip,50,3004,Abbott,,,
2091,66682bdcd2a08931144c1cff,SPASMINDON,Drug,Tablet,Nos,Strip,10,3004,Zydus,,,
2092,66682bdcd2a08931144c1cff,STAFCURE 250MG,Drug,Tablet,Nos,Strip,10,3004,Macleods,,,
2093,66682bdcd2a08931144c1cff,STAFCURE 500MG,Drug,Tablet,Nos,Strip,10,3004,Macleods,,,
2094,66682bdcd2a08931144c1cff,STEDIDOM TAB,Drug,Tablet,Nos,Strip,10,3004,Morepen,,,
2095,66682bdcd2a08931144c1cff,STEMETIL MD,Drug,Tablet,Nos,Strip,10,3004,Abbott,,,
2096,66682bdcd2a08931144c1cff,STERIO 4,Drug,Tablet,Nos,Strip,10,3004,Lupin,,,
2097,66682bdcd2a08931144c1cff,STERIO 8MG,Drug,Tablet,Nos,Strip,10,3004,Lupin,,,
2098,66682bdcd2a08931144c1cff,STRESNIL 0.25MG,Drug,Tablet,Nos,Strip,10,3004,Aristo,,,
2099,66682bdcd2a08931144c1cff,STRESNIL 0.5MG,Drug,Tablet,Nos,Strip,10,3004,Aristo,,,
2100,66682bdcd2a08931144c1cff,STROCIT 500MG,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
2101,66682bdcd2a08931144c1cff,STUGERON 25 TAB.,Drug,Tablet,Nos,Strip,25,3004,Johnson,,,
2102,66682bdcd2a08931144c1cff,STUGERON FORTE,Drug,Tablet,Nos,Strip,20,3004,Johnson,,,
2103,66682bdcd2a08931144c1cff,SURBEX XT,Drug,Tablet,Nos,Strip,15,3004,Abbott,,,
2104,66682bdcd2a08931144c1cff,SUSTAMET-50MG,Drug,Tablet,Nos,Strip,10,3004,Cadila Ltd.,,,
2105,66682bdcd2a08931144c1cff,SUSTAMET AM TAB,Drug,Tablet,Nos,Strip,10,3004,Cadila Ltd.,,,
2106,66682bdcd2a08931144c1cff,SUSTEN-100MG,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
2107,66682bdcd2a08931144c1cff,SUSTEN 200MG,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
2108,66682bdcd2a08931144c1cff,SUSTAMETO 50MG TAB,Drug,Tablet,Nos,Strip,10,3004,Cadila,,,
2109,66682bdcd2a08931144c1cff,SYNDOPA-110MG,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
2110,66682bdcd2a08931144c1cff,SYNDOPA 275MG,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
2111,66682bdcd2a08931144c1cff,SENSORCAINE 4ML,Drug,Injection,Nos,Nos,1,3004,Zydus,,,
2112,66682bdcd2a08931144c1cff,SERENACE INJ,Drug,Injection,Nos,Nos,1,3004,R.P.G,,,
2113,66682bdcd2a08931144c1cff,SODAC 25ML,Drug,Injection,Nos,Nos,1,3004,Neon,,,
2114,66682bdcd2a08931144c1cff,SODABICARB - 25ML IV,Drug,Injection,Nos,Nos,1,3004,Samarth,,,
2115,66682bdcd2a08931144c1cff,SPASMO-PROXYVON 2ML I.M.,Drug,Injection,Nos,Nos,1,3004,Dr. Reedys,,,
2116,66682bdcd2a08931144c1cff,SPASMO-PROXYVON-FORT 2ML I.M.,Drug,Injection,Nos,Nos,1,3004,Dr. Reedys,,,
2117,66682bdcd2a08931144c1cff,STEMETIL 1ML AMP,Drug,Injection,Nos,Nos,1,3004,Abbott,,,
2118,66682bdcd2a08931144c1cff,STROCIT 2ML,Drug,Injection,Nos,Nos,1,3004,Sun Pharma,,,
2119,66682bdcd2a08931144c1cff,SYNTOCINON 1ML I.M./I.V.,Drug,Injection,Nos,Nos,1,3004,Mylan,,,
2120,66682bdcd2a08931144c1cff,SAMVEC 10MG VAIL,Drug,Injection,Nos,Nos,1,3004,Samarth,,,
2121,66682bdcd2a08931144c1cff,SAMVEC-4 MG VAIL,Drug,Injection,Nos,Nos,1,3004,Samarth,,,
2122,66682bdcd2a08931144c1cff,SENSORCAINE*0.5% 20ML,Drug,Injection,Nos,Nos,1,3004,Zydus,,,
2123,66682bdcd2a08931144c1cff,NEO-DROL 1GM,Drug,Injection,Nos,Nos,1,3004,Neon,,,
2124,66682bdcd2a08931144c1cff,SOLU-MEDROL 125 MG,Drug,Injection,Nos,Nos,1,3004,Pfizer,,,
2125,66682bdcd2a08931144c1cff,SOLU-MEDROL 1GM,Drug,Injection,Nos,Nos,1,3004,Pfizer,,,
2126,66682bdcd2a08931144c1cff,SOLU-MEDROL 40MG,Drug,Injection,Nos,Nos,1,3004,Pfizer,,,
2127,66682bdcd2a08931144c1cff,SOLU-MEDROL 500MG,Drug,Injection,Nos,Nos,1,3004,Pfizer,,,
2128,66682bdcd2a08931144c1cff,STAFCURE 1.5GM,Drug,Injection,Nos,Nos,1,3004,Macleods,,,
2129,66682bdcd2a08931144c1cff,STUKINASE 15 LAKH,Drug,Injection,Nos,Nos,1,3004,Samarth,,,
2130,66682bdcd2a08931144c1cff,SUCOL 10ML,Drug,Injection,Nos,Nos,1,3004,Neon,,,
2131,66682bdcd2a08931144c1cff,SUPACEF 1.5 G,Drug,Injection,Nos,Nos,1,3004,Glaxo,,,
2132,66682bdcd2a08931144c1cff,SUPACEF 750 MG,Drug,Injection,Nos,Nos,1,3004,Glaxo,,,
2133,66682bdcd2a08931144c1cff,SINAREST DROP,Drug,Suspension,Nos,Nos,1,3004,Centure,,,
2134,66682bdcd2a08931144c1cff,SEVLON 100ML,General Items,Lotion,Nos,Nos,1,3004,I.T.C,,,
2135,66682bdcd2a08931144c1cff,SEVLON 50ML,General Items,Lotion,Nos,Nos,1,3004,I.T.C,,,
2136,66682bdcd2a08931144c1cff,SILVEREX 240G JAR,Drug,Cream,Nos,Nos,1,3004,Ranbaxy,,,
2137,66682bdcd2a08931144c1cff,SPIRIT 100ML,General Items,Lotion,Nos,Nos,1,3004,Krishna,,,
2138,66682bdcd2a08931144c1cff,SPIRIT 400ML,General Items,Lotion,Nos,Nos,1,3004,Krishna,,,
2139,66682bdcd2a08931144c1cff,SILVEREX CREAM,Drug,Cream,Nos,Nos,1,3004,Ranbaxy,,,
2140,66682bdcd2a08931144c1cff,SMUTH CREAM,Drug,Cream,Nos,Nos,1,3004,Aristo,,,
2141,66682bdcd2a08931144c1cff,SOFINOX CREAM 10GM,Drug,Cream,Nos,Nos,1,3004,Apex,,,
2142,66682bdcd2a08931144c1cff,SOFINOX CREAM 5GM,Drug,Cream,Nos,Nos,1,3004,Apex,,,
2143,66682bdcd2a08931144c1cff,SOFRAMYCIN CREAM,Drug,Cream,Nos,Nos,1,3004,Sanofi,,,
2144,66682bdcd2a08931144c1cff,SURFAZ-SN CREAM,Drug,Cream,Nos,Nos,1,3004,Franco India,,,
2145,66682bdcd2a08931144c1cff,SUCTION CATH NO.10,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
2146,66682bdcd2a08931144c1cff,SNAKE VENOM ANTISERUM I.P,Drug,Injection,Nos,Nos,1,3004,Bharat Serum,,,
2147,66682bdcd2a08931144c1cff,SUFRATE SSD CREAM,Drug,Cream,Nos,Nos,1,3004,Eskog,,,
2148,66682bdcd2a08931144c1cff,SILKUS 3-0 CUTTING NDL LNW 5003,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2149,66682bdcd2a08931144c1cff,SOLUS LNW 2465-910 4-0 CUTTING,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2150,66682bdcd2a08931144c1cff,SOLUS SWIFT LNW 9913 6-0 CUTTING,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2151,66682bdcd2a08931144c1cff,SOLUS SWIFT LNW 9915 5-0 CUTTING,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2152,66682bdcd2a08931144c1cff,SILKUS LNW 5000 4-0 CUTTING,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2153,66682bdcd2a08931144c1cff,"SURGICEL(4""*8"")",General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2154,66682bdcd2a08931144c1cff,SOFTLAPS(TETARA N.S),General Items,Surgical,Nos,Nos,1,3004,Datta,,,
2155,66682bdcd2a08931144c1cff,SEPTILIN SYRUP,Drug,Suspension,Nos,Nos,1,3004,Himalya,,,
2156,66682bdcd2a08931144c1cff,SEPTILIN TAB,Drug,Tablet,Bott,Bott,1,3004,Himalya,,,
2157,66682bdcd2a08931144c1cff,SUSTEN VT 200,Drug,Tablet,Kit,Kit,1,3004,Sun Pharma,,,
2158,66682bdcd2a08931144c1cff,SOVENTUS-D SYP,Drug,Suspension,Nos,Nos,1,3004,Zuventus,,,
2159,66682bdcd2a08931144c1cff,SITCOM TAB,Drug,Tablet,Nos,Strip,7,3004,Panecea,,,
2160,66682bdcd2a08931144c1cff,SERLIFT-50MG TAB,Drug,Tablet,Nos,Strip,10,3004,Eris ,,,
2161,66682bdcd2a08931144c1cff,SINAREST-AF DROP,Drug,Suspension,Nos,Nos,1,3004,Centure,Centure,Centure,
2162,66682bdcd2a08931144c1cff,SINAREST SYRUP 60ML,Drug,Suspension,Nos,Nos,1,3004,Centure,,,
2163,66682bdcd2a08931144c1cff,SINAREST-AF SYRUP 60ML,Drug,Suspension,Nos,Nos,1,3004,Centure,,,
2164,66682bdcd2a08931144c1cff,SINAREST- 100ML SYP,Drug,Suspension,Nos,Nos,1,3004,Centure,,,
2165,66682bdcd2a08931144c1cff,SILKUS LNW 5037-L,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2166,66682bdcd2a08931144c1cff,STON 1 200ML SYP,Drug,Suspension,Nos,Nos,1,3004,Cipla,,,
2167,66682bdcd2a08931144c1cff,SOSRANE 30ML,Drug,Lotion,Nos,Nos,1,3004,Neon,,,
2168,66682bdcd2a08931144c1cff,SOLUS-LNW9919 (3-0),General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2169,66682bdcd2a08931144c1cff,SOLUS LNW - 2280,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2170,66682bdcd2a08931144c1cff,SOFTOLAX - 100GM,Drug,Powder,Nos,Nos,1,3004,Lupin,,,
2171,66682bdcd2a08931144c1cff,SOFTOLAX SF - 100GM,Drug,Powder,Nos,Nos,1,3004,Lupin,,,
2172,66682bdcd2a08931144c1cff,SUCTION PRO - 72(catheter+tTconnector),General Items,Surgical,Nos,Nos,1,3004,Smith,,,
2173,66682bdcd2a08931144c1cff,SILKUS LNW 5670,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2174,66682bdcd2a08931144c1cff,SIZLAC INJECTION,Drug,Injection,Nos,Nos,1,3004,Alkem,,,
2175,66682bdcd2a08931144c1cff,SOLUS 2-0(LNW 2761),General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2176,66682bdcd2a08931144c1cff,SUCRAL-ANO CREAM 20GM,Drug,Cream,Nos,Nos,1,3004,Strassenberg,,,
2177,66682bdcd2a08931144c1cff,STERWIN 1ML AMPULE,Drug,Injection,Nos,Nos,1,3004,Sterkem,,,
2178,66682bdcd2a08931144c1cff,SUPRIDOL 2ML - AMPULE,Drug,Injection,Nos,Nos,1,3004,Neon,,,
2179,66682bdcd2a08931144c1cff,SILICONE CATHETER-14,General Items,Surgical,Nos,Nos,1,3004,Steadmed,,,
2180,66682bdcd2a08931144c1cff,SYNDOPA PLUS - TABLET,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
2181,66682bdcd2a08931144c1cff,SOLUS LNW-2478,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
2182,66682bdcd2a08931144c1cff,SOFT LAPS(30*30),General Items,Surgical,Nos,Nos,1,3004,Datta,,,
2183,66682bdcd2a08931144c1cff,SOFT SWAB (10CM-10CM),General Items,Surgical,Nos,Nos,1,3004,Dtta,,,
2184,66682bdcd2a08931144c1cff,SUPRA PLUS - TABLET,Drug,Tablet,Nos,Strip,15,3004,Abbott,,,
2185,66682bdcd2a08931144c1cff,STAMLO-T TABLET,Drug,Tablet,Nos,Strip,10,3004,Dr. Reddys,,,
2186,66682bdcd2a08931144c1cff,SILKUS- LNW 5063,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
